04007,-111.23126567493476,34.03888787074006
04009,-109.9045117127065,33.37148158976998
04015,-113.40377277242436,35.76722469052577
04025,-112.09323148962406,34.47490713841918
04012,-113.94533795163672,34.05470320781408
04023,-110.93897007633599,31.52699174173034
04001,-109.53338220977612,34.28751760091206
04027,-114.32107926998734,32.643864115948
04021,-111.20418955906574,33.03679422023823
04017,-110.17413849218744,35.07465658705358
04011,-109.37444016493109,33.544942505878424
04013,-111.86985420756275,33.603476995618365
04019,-111.58093431303608,32.10272664536877
04003,-109.74300523489916,31.858138213926217
04005,-112.09453551216788,35.55828345385378
